Prev_Gear,Current_Gear,Speed,Acceleration,Brake,Torque
4,4,88.275,2.36,90.241,0.010065
4,4,88.208,2.36,90.241,0.010082
4,4,88.141,2.36,90.241,0.010099
4,4,88.073,2.36,90.241,0.010116
4,4,88.006,2.36,90.241,0.010133
4,4,87.938,2.36,90.241,0.01015
4,4,87.871,2.36,90.241,0.010168
4,4,87.804,2.36,90.241,0.010185
4,4,87.737,2.36,90.241,0.010202
4,4,87.67,2.36,90.241,0.01022
4,4,87.603,2.36,90.241,0.010237
4,4,87.536,2.36,90.241,0.010255
4,4,87.469,2.36,90.241,0.010272
4,4,87.402,2.36,90.241,0.01029
4,4,87.335,2.36,90.241,0.010307
4,4,87.269,2.36,90.241,0.010325
4,4,87.202,2.36,90.241,0.010342
4,4,87.135,2.36,90.241,0.01036
4,4,87.069,2.36,90.241,0.010378
4,4,87.002,2.36,90.241,0.010395
4,4,86.936,2.36,90.241,0.010413
4,4,86.869,2.36,90.241,0.010431
4,4,86.803,2.36,90.241,0.010449
4,4,86.737,2.36,90.241,0.010466
4,4,86.67,2.36,90.241,0.010484
4,4,86.604,2.36,90.241,0.010502
4,4,86.538,2.36,90.241,0.01052
4,4,86.472,2.36,90.241,0.010538
4,4,86.406,2.36,90.241,0.010556
4,4,86.34,2.36,90.241,0.010574
4,4,86.274,2.36,90.241,0.010592
4,4,86.208,2.36,90.241,0.01061
4,4,86.142,2.36,90.241,0.010628
4,4,86.076,2.36,90.241,0.010647
4,4,86.011,2.36,90.241,0.010665
4,4,85.945,2.36,90.241,0.010683
4,4,85.879,2.36,90.241,0.010701
4,4,85.814,2.36,90.241,0.01072
4,4,85.748,2.36,90.241,0.010738
4,4,85.683,2.36,90.241,0.010756
4,4,85.618,2.36,90.241,0.010775
4,4,85.552,2.36,90.241,0.010793
4,4,85.487,2.36,90.241,0.010812
4,4,85.422,2.36,90.241,0.01083
4,4,85.356,2.36,90.241,0.010849
4,4,85.291,2.36,90.241,0.010867
4,4,85.226,2.36,90.241,0.010886
4,4,85.161,2.36,90.241,0.010905
4,4,85.096,2.36,90.241,0.010923
4,4,85.031,2.36,90.241,0.010942
4,4,84.966,2.36,90.241,0.010961
4,4,84.902,2.36,90.241,0.01098
4,4,84.837,2.36,90.241,0.010999
4,4,84.772,2.36,90.241,0.011018
4,4,84.708,2.36,90.241,0.011036
4,4,84.643,2.36,90.241,0.011055
4,4,84.578,2.36,90.241,0.011074
4,4,84.514,2.36,90.241,0.011093
4,4,84.449,2.36,90.241,0.011112
4,4,84.385,2.36,90.241,0.011132
4,4,84.321,2.36,90.241,0.011151
4,4,84.256,2.36,90.241,0.01117
4,4,84.192,2.36,90.241,0.011189
4,4,84.128,2.36,90.241,0.011208
4,4,84.064,2.36,90.241,0.011228
4,4,84,2.36,90.241,0.011247
4,4,83.936,2.36,90.241,0.011266
4,4,83.872,2.36,90.241,0.011286
4,4,83.808,2.36,90.241,0.011305
4,4,83.744,2.36,90.241,0.011325
4,4,83.68,2.36,90.241,0.011344
4,4,83.616,2.36,90.241,0.011364
4,4,83.552,2.36,90.241,0.011383
4,4,83.489,2.36,90.241,0.011403
4,4,83.425,2.36,90.241,0.011422
4,4,83.361,2.36,90.241,0.011442
4,4,83.298,2.36,90.241,0.011462
4,4,83.234,2.36,90.241,0.011482
4,4,83.171,2.36,90.241,0.011501
4,4,83.108,2.36,90.241,0.011521
4,4,83.044,2.36,90.241,0.011541
4,4,82.981,2.36,90.241,0.011561
4,4,82.918,2.36,90.241,0.011581
4,4,82.855,2.36,90.241,0.011601
4,4,82.791,2.36,90.241,0.011621
4,4,82.728,2.36,90.241,0.011641
4,4,82.665,2.36,90.241,0.011661
4,4,82.602,2.36,90.241,0.011681
4,4,82.539,2.36,90.241,0.011702
4,4,82.476,2.36,90.241,0.011722
4,4,82.414,2.36,90.241,0.011742
4,4,82.351,2.36,90.241,0.011762
4,4,82.288,2.36,90.241,0.011783
4,4,82.225,2.36,90.241,0.011803
4,4,82.163,2.36,90.241,0.011824
4,4,82.1,2.36,90.241,0.011844
4,4,82.037,2.36,90.241,0.011865
4,4,81.975,2.36,90.241,0.011885
4,4,81.912,2.36,90.241,0.011906
4,4,81.85,2.36,90.241,0.011926
4,4,81.788,2.36,90.241,0.011947
4,4,81.725,2.36,90.241,0.011968
4,4,81.663,2.36,90.241,0.011988
4,4,81.601,2.36,90.241,0.012009
4,4,81.539,2.36,90.241,0.01203
4,4,81.477,2.36,90.241,0.012051
4,4,81.415,2.36,90.241,0.012072
4,4,81.353,2.36,90.241,0.012093
4,4,81.291,2.36,90.241,0.012114
4,4,81.229,2.36,90.241,0.012135
4,4,81.167,2.36,90.241,0.012156
4,4,81.105,2.36,90.241,0.012177
4,4,81.043,2.36,90.241,0.012198
4,4,80.981,2.36,90.241,0.012219
4,4,80.92,2.36,90.241,0.012241
4,4,80.858,2.36,90.241,0.012262
4,4,80.796,2.36,90.241,0.012283
4,4,80.735,2.36,90.241,0.012305
4,4,80.673,2.36,90.241,0.012326
4,4,80.612,2.36,90.241,0.012348
4,4,80.55,2.36,90.241,0.012369
4,4,80.489,2.36,90.241,0.012391
4,4,80.428,2.36,90.241,0.012412
4,4,80.366,2.36,90.241,0.012434
4,4,80.305,2.36,90.241,0.012456
4,4,80.244,2.36,90.241,0.012477
4,4,80.183,2.36,90.241,0.012499
4,4,80.122,2.36,90.241,0.012521
4,4,80.061,2.36,90.241,0.012543
4,4,80,2.36,90.241,0.012565
4,4,79.939,2.36,90.241,0.012586
4,4,79.878,2.36,90.241,0.012608
4,4,79.817,2.36,90.241,0.01263
4,4,79.756,2.36,90.241,0.012653
4,4,79.696,2.36,90.241,0.012675
4,4,79.635,2.36,90.241,0.012697
4,4,79.574,2.36,90.241,0.012719
4,4,79.514,2.36,90.241,0.012741
4,4,79.453,2.36,90.241,0.012763
4,4,79.392,2.36,90.241,0.012786
4,4,79.332,2.36,90.241,0.012808
4,4,79.271,2.36,90.241,0.012831
4,4,79.211,2.36,90.241,0.012853
4,4,79.151,2.36,90.241,0.012876
4,4,79.09,2.36,90.241,0.012898
4,4,79.03,2.36,90.241,0.012921
4,4,78.97,2.36,90.241,0.012943
4,4,78.91,2.36,90.241,0.012966
4,4,78.85,2.36,90.241,0.012989
4,4,78.789,2.36,90.241,0.013012
4,4,78.729,2.36,90.241,0.013034
4,4,78.669,2.36,90.241,0.013057
4,4,78.609,2.36,90.241,0.01308
4,4,78.55,2.36,90.241,0.013103
4,4,78.49,2.36,90.241,0.013126
4,4,78.43,2.36,90.241,0.013149
4,4,78.37,2.36,90.241,0.013172
4,4,78.31,2.36,90.241,0.013195
4,4,78.251,2.36,90.241,0.013219
4,4,78.191,2.36,90.241,0.013242
4,4,78.131,2.36,90.241,0.013265
4,4,78.072,2.36,90.241,0.013289
4,4,78.012,2.36,90.241,0.013312
4,4,77.953,2.36,90.241,0.013335
4,4,77.894,2.36,90.241,0.013359
4,4,77.834,2.36,90.241,0.013382
4,4,77.775,2.36,90.241,0.013406
4,4,77.715,2.36,90.241,0.01343
4,4,77.656,2.36,90.241,0.013453
4,4,77.597,2.36,90.241,0.013477
4,4,77.538,2.36,90.241,0.013501
4,4,77.479,2.36,90.241,0.013525
4,4,77.42,2.36,90.241,0.013548
4,4,77.361,2.36,90.241,0.013572
4,4,77.302,2.36,90.241,0.013596
4,4,77.243,2.36,90.241,0.01362
4,4,77.184,2.36,90.241,0.013644
4,4,77.125,2.36,90.241,0.013669
4,4,77.066,2.36,90.241,0.013693
4,4,77.007,2.36,90.241,0.013717
4,4,76.949,2.36,90.241,0.013741
4,4,76.89,2.36,90.241,0.013765
4,4,76.831,2.36,90.241,0.01379
4,4,76.773,2.36,90.241,0.013814
4,4,76.714,2.36,90.241,0.013839
4,4,76.656,2.36,90.241,0.013863
4,4,76.597,2.36,90.241,0.013888
4,4,76.539,2.36,90.241,0.013912
4,4,76.48,2.36,90.241,0.013937
4,4,76.422,2.36,90.241,0.013962
4,4,76.364,2.36,90.241,0.013987
4,4,76.305,2.36,90.241,0.014011
4,4,76.247,2.36,90.241,0.014036
4,4,76.189,2.36,90.241,0.014061
4,4,76.131,2.36,90.241,0.014086
4,4,76.073,2.36,90.241,0.014111
4,4,76.015,2.36,90.241,0.014136
4,4,75.957,2.36,90.241,0.014161
4,4,75.899,2.36,90.241,0.014187
4,4,75.841,2.36,90.241,0.014212
4,4,75.783,2.36,90.241,0.014237
4,4,75.725,2.36,90.241,0.014262
4,4,75.667,2.36,90.241,0.014288
4,4,75.609,2.36,90.241,0.014313
4,4,75.552,2.36,90.241,0.014339
4,4,75.494,2.36,90.241,0.014364
4,4,75.436,2.36,90.241,0.01439
4,4,75.379,2.36,90.241,0.014415
4,4,75.321,2.36,90.241,0.014441
4,4,75.264,2.36,90.241,0.014467
4,4,75.206,2.36,90.241,0.014493
4,4,75.149,2.36,90.241,0.014519
4,4,75.091,2.36,90.241,0.014545
4,4,75.034,2.36,90.241,0.014571
4,4,74.977,2.36,90.241,0.014597
4,4,74.919,2.36,90.241,0.014623
4,4,74.862,2.36,90.241,0.014649
4,4,74.805,2.36,90.241,0.014675
4,4,74.748,2.36,90.241,0.014701
4,4,74.691,2.36,90.241,0.014728
4,4,74.634,2.36,90.241,0.014754
4,4,74.577,2.36,90.241,0.01478
4,4,74.52,2.36,90.241,0.014807
4,4,74.463,2.36,90.241,0.014833
4,4,74.406,2.36,90.241,0.01486
4,4,74.349,2.36,90.241,0.014886
4,4,74.292,2.36,90.241,0.014913
4,4,74.235,2.36,90.241,0.01494
4,4,74.179,2.36,90.241,0.014967
4,4,74.122,2.36,90.241,0.014994
4,4,74.065,2.36,90.241,0.015021
4,4,74.009,2.36,90.241,0.015048
4,4,73.952,2.36,90.241,0.015075
4,4,73.895,2.36,90.241,0.015102
4,4,73.839,2.36,90.241,0.015129
4,4,73.782,2.36,90.241,0.015156
4,4,73.726,2.36,90.241,0.015183
4,4,73.67,2.36,90.241,0.015211
4,4,73.613,2.36,90.241,0.015238
4,4,73.557,2.36,90.241,0.015265
4,4,73.501,2.36,90.241,0.015293
4,4,73.444,2.36,90.241,0.01532
4,4,73.388,2.36,90.241,0.015348
4,4,73.332,2.36,90.241,0.015376
4,4,73.276,2.36,90.241,0.015403
4,4,73.272,2.36,90.241,0.015405
4,4,73.27,2.36,90.241,0.015406
4,4,73.269,2.36,90.241,0.015407
4,4,73.268,3.7,90.241,0.015438
4,4,73.267,3.7,90.241,0.015506
4,4,73.262,3.7,90.241,0.015849
4,4,73.236,3.7,90.241,0.017608
4,4,73.22,3.7,90.241,0.018728
4,4,73.164,3.7,90.241,0.02281
4,4,73.108,3.7,90.241,0.027126
4,4,73.052,3.7,90.241,0.03161
4,4,72.996,3.7,90.241,0.0362
4,4,72.94,3.7,90.241,0.040839
4,4,72.884,3.7,90.241,0.045475
4,4,72.828,3.7,90.241,0.050063
4,4,72.773,3.7,90.241,0.054566
4,4,72.717,3.7,90.241,0.058953
4,4,72.661,3.7,90.241,0.063197
4,4,72.606,3.7,90.241,0.067281
4,4,72.55,3.7,90.241,0.07119
4,4,72.495,3.7,90.241,0.074916
4,4,72.439,3.7,90.241,0.078452
4,4,72.384,3.7,90.241,0.081798
4,4,72.328,3.7,90.241,0.084953
4,4,72.273,3.7,90.241,0.087922
4,4,72.217,3.7,90.241,0.090708
4,4,72.162,3.7,90.241,0.093318
4,4,72.107,3.7,90.241,0.09576
4,4,72.052,3.7,90.241,0.098041
4,4,71.996,3.7,90.241,0.10017
4,4,71.941,3.7,90.241,0.10215
4,4,71.886,3.7,90.241,0.104
4,4,71.831,3.7,90.241,0.10573
4,4,71.776,3.7,90.241,0.10733
4,4,71.721,3.7,90.241,0.10883
4,4,71.666,3.7,90.241,0.11022
4,4,71.611,3.7,90.241,0.11152
4,4,71.556,3.7,90.241,0.11274
4,4,71.502,3.7,90.241,0.11387
4,4,71.447,3.7,90.241,0.11493
4,4,71.392,3.7,90.241,0.11592
4,4,71.337,3.7,90.241,0.11685
4,4,71.283,3.7,90.241,0.11772
4,4,71.228,3.7,90.241,0.11854
4,4,71.173,3.7,90.241,0.11931
4,4,71.119,3.7,90.241,0.12003
4,4,71.064,3.7,90.241,0.12072
4,4,71.01,3.7,90.241,0.12137
4,4,70.955,3.7,90.241,0.12199
4,4,70.901,3.7,90.241,0.12257
4,4,70.847,3.7,90.241,0.12313
4,4,70.792,3.7,90.241,0.12367
4,4,70.738,3.7,90.241,0.12418
4,4,70.684,3.7,90.241,0.12467
4,4,70.629,3.7,90.241,0.12514
4,4,70.575,3.7,90.241,0.1256
4,4,70.521,3.7,90.241,0.12604
4,4,70.467,3.7,90.241,0.12646
4,4,70.413,3.7,90.241,0.12687
4,4,70.359,3.7,90.241,0.12727
4,4,70.305,3.7,90.241,0.12767
4,4,70.251,3.7,90.241,0.12805
4,4,70.194,3.7,119.75,0.12844
4,4,70.133,3.7,119.75,0.12884
4,4,70.072,3.7,119.75,0.12923
4,4,70.011,3.7,119.75,0.12962
4,4,69.95,3.7,119.75,0.13001
4,4,69.89,3.7,119.75,0.13039
4,4,69.829,3.7,119.75,0.13077
4,4,69.768,3.7,119.75,0.13114
4,4,69.708,3.7,119.75,0.13151
4,4,69.647,3.7,119.75,0.13187
4,4,69.587,3.7,119.75,0.13224
4,4,69.526,3.7,119.75,0.1326
4,4,69.466,3.7,119.75,0.13296
4,4,69.405,3.7,119.75,0.13331
4,4,69.345,3.7,119.75,0.13367
4,4,69.285,3.7,119.75,0.13403
4,4,69.224,3.7,119.75,0.13438
4,4,69.164,3.7,119.75,0.13473
4,4,69.104,3.7,119.75,0.13509
4,4,69.044,3.7,119.75,0.13544
4,4,68.984,3.7,119.75,0.13579
4,4,68.924,3.7,119.75,0.13614
4,4,68.864,3.7,119.75,0.13649
4,4,68.804,3.7,119.75,0.13685
4,4,68.744,3.7,119.75,0.1372
4,4,68.684,3.7,119.75,0.13755
4,4,68.624,3.7,119.75,0.1379
4,4,68.564,3.7,119.75,0.13826
4,4,68.504,3.7,119.75,0.13861
4,4,68.444,3.7,119.75,0.13896
4,4,68.385,3.7,119.75,0.13932
4,4,68.325,3.7,119.75,0.13968
4,4,68.265,3.7,119.75,0.14003
4,4,68.206,3.7,119.75,0.14039
4,4,68.146,3.7,119.75,0.14075
4,4,68.087,3.7,119.75,0.1411
4,4,68.027,3.7,119.75,0.14146
4,4,67.968,3.7,119.75,0.14182
4,4,67.908,3.7,119.75,0.14218
4,4,67.849,3.7,119.75,0.14255
4,4,67.79,3.7,119.75,0.14291
4,4,67.73,3.7,119.75,0.14327
4,4,67.671,3.7,119.75,0.14364
4,4,67.612,3.7,119.75,0.144
4,4,67.553,3.7,119.75,0.14437
4,4,67.493,3.7,119.75,0.14474
4,4,67.434,3.7,119.75,0.14511
4,4,67.375,3.7,119.75,0.14548
4,4,67.316,3.7,119.75,0.14585
4,4,67.257,3.7,119.75,0.14622
4,4,67.198,3.7,119.75,0.14659
4,4,67.139,3.7,119.75,0.14697
4,4,67.08,3.7,119.75,0.14735
4,4,67.022,3.7,119.75,0.14772
4,4,66.963,3.7,119.75,0.1481
4,4,66.904,3.7,119.75,0.14848
4,4,66.845,3.7,119.75,0.14886
4,4,66.787,3.7,119.75,0.14924
4,4,66.728,3.7,119.75,0.14962
4,4,66.669,3.7,119.75,0.15001
4,4,66.611,3.7,119.75,0.15039
4,4,66.552,3.7,119.75,0.15078
4,4,66.494,3.7,119.75,0.15117
4,4,66.435,3.7,119.75,0.15156
4,4,66.377,3.7,119.75,0.15195
4,4,66.318,3.7,119.75,0.15234
4,4,66.26,3.7,119.75,0.15273
4,4,66.202,3.7,119.75,0.15313
4,4,66.143,3.7,119.75,0.15352
4,4,66.085,3.7,119.75,0.15392
4,4,66.027,3.7,119.75,0.15432
4,4,65.969,3.7,119.75,0.15472
4,4,65.911,3.7,119.75,0.15512
4,4,65.852,3.7,119.75,0.15552
4,4,65.794,3.7,119.75,0.15592
4,4,65.736,3.7,119.75,0.15633
4,4,65.678,3.7,119.75,0.15673
4,4,65.62,3.7,119.75,0.15714
4,4,65.563,3.7,119.75,0.15755
4,4,65.505,3.7,119.75,0.15796
4,4,65.447,3.7,119.75,0.15837
4,4,65.389,3.7,119.75,0.15878
4,4,65.331,3.7,119.75,0.1592
4,4,65.273,3.7,119.75,0.15961
4,4,65.216,3.7,119.75,0.16003
4,4,65.158,3.7,119.75,0.16045
4,4,65.1,3.7,119.75,0.16086
4,4,65.043,3.7,119.75,0.16129
4,4,64.985,3.7,119.75,0.16171
4,4,64.928,3.7,119.75,0.16213
4,4,64.87,3.7,119.75,0.16256
4,4,64.813,3.7,119.75,0.16298
4,4,64.755,3.7,119.75,0.16341
4,4,64.698,3.7,119.75,0.16384
4,4,64.641,3.7,119.75,0.16427
4,4,64.583,3.7,119.75,0.1647
4,4,64.526,3.7,119.75,0.16514
4,4,64.469,3.7,119.75,0.16557
4,4,64.412,3.7,119.75,0.16601
4,4,64.354,3.7,119.75,0.16645
4,4,64.297,3.7,119.75,0.16689
4,4,64.24,3.7,119.75,0.16733
4,4,64.183,3.7,119.75,0.16777
4,4,64.126,3.7,119.75,0.16822
4,4,64.069,3.7,119.75,0.16866
4,4,64.012,3.7,119.75,0.16911
4,4,63.955,3.7,119.75,0.16956
4,4,63.898,3.7,119.75,0.17001
4,4,63.841,3.7,119.75,0.17046
4,4,63.785,3.7,119.75,0.17091
4,4,63.728,3.7,119.75,0.17137
4,4,63.671,3.7,119.75,0.17183
4,4,63.614,3.7,119.75,0.17228
4,4,63.558,3.7,119.75,0.17274
4,4,63.501,3.7,119.75,0.17321
4,4,63.444,3.7,119.75,0.17367
4,4,63.388,3.7,119.75,0.17413
4,4,63.331,3.7,119.75,0.1746
4,4,63.275,3.7,119.75,0.17507
4,4,63.218,3.7,119.75,0.17554
4,4,63.162,3.7,119.75,0.17601
4,4,63.105,3.7,119.75,0.17648
4,4,63.049,3.7,119.75,0.17695
4,4,62.993,3.7,119.75,0.17743
4,4,62.936,3.7,119.75,0.17791
4,4,62.88,3.7,119.75,0.17839
4,4,62.824,3.7,119.75,0.17887
4,4,62.768,3.7,119.75,0.17935
4,4,62.711,3.7,119.75,0.17983
4,4,62.655,3.7,119.75,0.18032
4,4,62.599,3.7,119.75,0.18081
4,4,62.543,3.7,119.75,0.1813
4,4,62.487,3.7,119.75,0.18179
4,4,62.431,3.7,119.75,0.18228
4,4,62.375,3.7,119.75,0.18277
4,4,62.319,3.7,119.75,0.18327
4,4,62.263,3.7,119.75,0.18377
4,4,62.207,3.7,119.75,0.18427
4,4,62.151,3.7,119.75,0.18477
4,4,62.096,3.7,119.75,0.18527
4,4,62.04,3.7,119.75,0.18578
4,4,61.984,3.7,119.75,0.18628
4,4,61.928,3.7,119.75,0.18679
4,4,61.873,3.7,119.75,0.1873
4,4,61.817,3.7,119.75,0.18781
4,4,61.761,3.7,119.75,0.18833
4,4,61.706,3.7,119.75,0.18884
4,4,61.65,3.7,119.75,0.18936
4,4,61.595,3.7,119.75,0.18988
4,4,61.539,3.7,119.75,0.1904
4,4,61.484,3.7,119.75,0.19092
4,4,61.428,3.7,119.75,0.19145
4,4,61.373,3.7,119.75,0.19198
4,4,61.318,3.7,119.75,0.19251
4,4,61.262,3.7,119.75,0.19304
4,4,61.207,3.7,119.75,0.19357
4,4,61.152,3.7,119.75,0.1941
4,4,61.097,3.7,119.75,0.19464
4,4,61.041,3.7,119.75,0.19518
4,4,60.986,3.7,119.75,0.19572
4,4,60.931,3.7,119.75,0.19626
4,4,60.876,3.7,119.75,0.1968
4,4,60.821,3.7,119.75,0.19735
4,4,60.766,3.7,119.75,0.1979
4,4,60.711,3.7,119.75,0.19845
4,4,60.656,3.7,119.75,0.199
4,4,60.601,3.7,119.75,0.19955
4,4,60.546,3.7,119.75,0.20011
4,4,60.491,3.7,119.75,0.20067
4,4,60.436,3.7,119.75,0.20123
4,4,60.382,3.7,119.75,0.20179
4,4,60.327,3.7,119.75,0.20235
4,4,60.272,3.7,119.75,0.20292
4,4,60.217,3.7,119.75,0.20349
4,4,60.163,3.7,119.75,0.20406
4,4,60.108,3.7,119.75,0.20463
4,4,60.054,3.7,119.75,0.20521
4,4,59.999,3.7,119.75,0.20578
4,4,59.944,3.7,119.75,0.20636
4,4,59.89,3.7,119.75,0.20694
4,4,59.835,3.7,119.75,0.20752
4,4,59.781,3.7,119.75,0.20811
4,4,59.726,3.7,119.75,0.2087
4,4,59.672,3.7,119.75,0.20929
4,4,59.618,3.7,119.75,0.20988
4,4,59.563,3.7,119.75,0.21047
4,4,59.509,3.7,119.75,0.21107
4,4,59.455,3.7,119.75,0.21167
4,4,59.401,3.7,119.75,0.21227
4,4,59.346,3.7,119.75,0.21287
4,4,59.292,3.7,119.75,0.21347
4,4,59.238,3.7,119.75,0.21408
4,4,59.184,3.7,119.75,0.21469
4,4,59.13,3.7,119.75,0.2153
4,4,59.076,3.7,119.75,0.21592
4,4,59.022,3.7,119.75,0.21653
4,4,58.968,3.7,119.75,0.21715
4,4,58.914,3.7,119.75,0.21777
4,4,58.86,3.7,119.75,0.21839
4,4,58.806,3.7,119.75,0.21902
4,4,58.752,3.7,119.75,0.21965
4,4,58.698,3.7,119.75,0.22028
4,4,58.644,3.7,119.75,0.22091
4,4,58.591,3.7,119.75,0.22154
4,4,58.537,3.7,119.75,0.22218
4,4,58.483,3.7,119.75,0.22282
4,4,58.429,3.7,119.75,0.22346
4,4,58.376,3.7,119.75,0.22411
4,4,58.322,3.7,119.75,0.22476
4,4,58.269,3.7,119.75,0.2254
4,4,58.215,3.7,119.75,0.22606
4,4,58.161,3.7,119.75,0.22671
4,4,58.108,3.7,119.75,0.22737
4,4,58.054,3.7,119.75,0.22803
4,4,58.001,3.7,119.75,0.22869
4,4,57.948,3.7,119.75,0.22935
4,4,57.894,3.7,119.75,0.23002
4,4,57.841,3.7,119.75,0.23069
4,4,57.787,3.7,119.75,0.23136
4,4,57.734,3.7,119.75,0.23204
4,4,57.681,3.7,119.75,0.23271
4,4,57.628,3.7,119.75,0.23339
4,4,57.574,3.7,119.75,0.23408
4,4,57.521,3.7,119.75,0.23476
4,4,57.468,3.7,119.75,0.23545
4,4,57.415,3.7,119.75,0.23614
4,4,57.362,3.7,119.75,0.23683
4,4,57.309,3.7,119.75,0.23753
4,4,57.256,3.7,119.75,0.23822
4,4,57.203,3.7,119.75,0.23893
4,4,57.15,3.7,119.75,0.23963
4,4,57.097,3.7,119.75,0.24034
4,4,57.044,3.7,119.75,0.24105
4,4,56.991,3.7,119.75,0.24176
4,4,56.938,3.7,119.75,0.24247
4,4,56.885,3.7,119.75,0.24319
4,4,56.832,3.7,119.75,0.24391
4,4,56.78,3.7,119.75,0.24463
4,4,56.727,3.7,119.75,0.24536
4,4,56.674,3.7,119.75,0.24609
4,4,56.622,3.7,119.75,0.24682
4,4,56.569,3.7,119.75,0.24755
4,4,56.516,3.7,119.75,0.24829
4,4,56.464,3.7,119.75,0.24903
4,4,56.411,3.7,119.75,0.24977
4,4,56.358,3.7,119.75,0.25052
4,4,56.306,3.7,119.75,0.25127
4,4,56.253,3.7,119.75,0.25202
4,4,56.201,3.7,119.75,0.25278
4,4,56.149,3.7,119.75,0.25353
4,4,56.096,3.7,119.75,0.25429
4,4,56.044,3.7,119.75,0.25506
4,4,55.991,3.7,119.75,0.25583
4,4,55.939,3.7,119.75,0.2566
4,4,55.887,3.7,119.75,0.25737
4,4,55.835,3.7,119.75,0.25814
4,4,55.782,3.7,119.75,0.25892
4,4,55.73,3.7,119.75,0.25971
4,4,55.678,3.7,119.75,0.26049
4,4,55.626,3.7,119.75,0.26128
4,4,55.574,3.7,119.75,0.26207
4,4,55.522,3.7,119.75,0.26287
4,4,55.469,3.7,119.75,0.26366
4,4,55.417,3.7,119.75,0.26447
4,4,55.365,3.7,119.75,0.26527
4,4,55.313,3.7,119.75,0.26608
4,4,55.261,3.7,119.75,0.26689
4,4,55.21,3.7,119.75,0.2677
4,4,55.158,3.7,119.75,0.26852
4,4,55.106,3.7,119.75,0.26934
4,4,55.054,3.7,119.75,0.27017
4,4,55.002,3.7,119.75,0.27099
4,4,54.95,3.7,119.75,0.27182
4,4,54.899,3.7,119.75,0.27266
4,4,54.847,3.7,119.75,0.2735
4,4,54.795,3.7,119.75,0.27434
4,4,54.743,3.7,119.75,0.27518
4,4,54.692,3.7,119.75,0.27603
4,4,54.64,3.7,119.75,0.27688
4,4,54.589,3.7,119.75,0.27774
4,4,54.537,3.7,119.75,0.27859
4,4,54.485,3.7,119.75,0.27946
4,4,54.434,3.7,119.75,0.28032
4,4,54.382,3.7,119.75,0.28119
4,4,54.331,3.7,119.75,0.28206
4,4,54.28,3.7,119.75,0.28294
4,4,54.228,3.7,119.75,0.28382
4,4,54.177,3.7,119.75,0.2847
4,4,54.125,3.7,119.75,0.28559
4,4,54.074,3.7,119.75,0.28648
4,4,54.023,3.7,119.75,0.28737
4,4,53.971,3.7,119.75,0.28827
4,4,53.92,3.7,119.75,0.28917
4,4,53.869,3.7,119.75,0.29008
4,4,53.818,3.7,119.75,0.29099
4,4,53.767,3.7,119.75,0.2919
4,4,53.715,3.7,119.75,0.29282
4,4,53.664,3.7,119.75,0.29374
4,4,53.613,3.7,119.75,0.29466
4,4,53.562,3.7,119.75,0.29559
4,4,53.511,3.7,119.75,0.29652
4,4,53.46,3.7,119.75,0.29746
4,4,53.409,3.7,119.75,0.2984
4,4,53.358,3.7,119.75,0.29934
4,4,53.307,3.7,119.75,0.30029
4,4,53.256,3.7,119.75,0.30124
4,4,53.206,3.7,119.75,0.3022
4,4,53.155,3.7,119.75,0.30316
4,4,53.104,3.7,119.75,0.30412
4,4,53.053,3.7,119.75,0.30509
4,4,53.002,3.7,119.75,0.30606
4,4,52.952,3.7,119.75,0.30704
4,4,52.901,3.7,119.75,0.30802
4,4,52.85,3.7,119.75,0.309
4,4,52.799,3.7,119.75,0.30999
4,4,52.749,3.7,119.75,0.31099
4,4,52.698,3.7,119.75,0.31198
4,4,52.648,3.7,119.75,0.31298
4,4,52.597,3.7,119.75,0.31399
4,4,52.547,3.7,119.75,0.315
4,4,52.496,3.7,119.75,0.31601
4,4,52.446,3.7,119.75,0.31703
4,4,52.395,3.7,119.75,0.31806
4,4,52.345,3.7,119.75,0.31908
4,4,52.294,3.7,119.75,0.32012
4,4,52.244,3.7,119.75,0.32115
4,4,52.193,3.7,119.75,0.32219
4,4,52.143,3.7,119.75,0.32324
4,4,52.093,3.7,119.75,0.32429
4,4,52.043,3.7,119.75,0.32534
4,4,51.992,3.7,119.75,0.3264
4,4,51.942,3.7,119.75,0.32746
4,4,51.892,3.7,119.75,0.32853
4,4,51.842,3.7,119.75,0.3296
4,4,51.792,3.7,119.75,0.33068
4,4,51.741,3.7,119.75,0.33176
4,4,51.691,3.7,119.75,0.33285
4,4,51.641,3.7,119.75,0.33394
4,4,51.591,3.7,119.75,0.33504
4,4,51.541,3.7,119.75,0.33614
4,4,51.491,3.7,119.75,0.33725
4,4,51.441,3.7,119.75,0.33836
4,4,51.391,3.7,119.75,0.33947
4,4,51.341,3.7,119.75,0.34059
4,4,51.291,3.7,119.75,0.34172
4,4,51.241,3.7,119.75,0.34285
4,4,51.192,3.7,119.75,0.34398
4,4,51.142,3.7,119.75,0.34512
4,4,51.092,3.7,119.75,0.34627
4,4,51.042,3.7,119.75,0.34742
4,4,50.992,3.7,119.75,0.34858
4,4,50.943,3.7,119.75,0.34974
4,4,50.893,3.7,119.75,0.3509
4,4,50.843,3.7,119.75,0.35207
4,4,50.794,3.7,119.75,0.35325
4,4,50.744,3.7,119.75,0.35443
4,4,50.694,3.7,119.75,0.35562
4,4,50.645,3.7,119.75,0.35681
